gene_id	AB_1	AB_2	AB_3	P1_1	P1_2	P1_3
WBGene00048038	0	0	0	0	0	0
WBGene00048039	0	0	0	0	0	0
WBGene00048040	0	0	0	0	0	0
WBGene00048041	0	0	0	0	0	0
WBGene00048042	0	0	0	0	0	0
WBGene00048043	0	0	0	0	0	0
WBGene00048044	0	0	0	0	0	0
WBGene00048045	0	0	0	0	0	0
WBGene00048046	0	0	0	0	0	0
WBGene00048047	0	0	0	0	0	0
WBGene00048048	0	0	0	0	0	0
WBGene00048049	0	0	0	0	0	0
WBGene00048050	0	0	0	0	0	0
WBGene00048051	0	0	0	0	0	0
WBGene00048052	0	0	0	0	0	0
WBGene00048053	0	0	0	0	0	0
WBGene00048054	0	0	0	0	0	0
WBGene00048055	0	0	0	0	0	0
WBGene00048056	0	0	0	0	0	0
WBGene00048057	0	0	0	0	0	0
WBGene00048058	0	0	0	0	0	0
WBGene00048059	0	0	0	0	0	0
WBGene00048060	0	0	0	0	0	0
WBGene00048061	0	0	0	0	0	0
WBGene00048062	0	0	0	0	0	0
WBGene00048063	0	0	0	0	0	0
WBGene00048064	0	0	0	0	0	0
WBGene00048065	0	0	0	0	0	0
WBGene00048066	0	0	0	0	0	0
WBGene00048067	0	0	0	0	0	0
WBGene00048068	0	0	0	0	0	0
WBGene00048069	0	0	0	0	0	0
WBGene00048070	0	0	0	0	0	0
WBGene00048071	0	0	0	0	0	0
WBGene00048072	0	1	0	0	0	0
WBGene00048073	0	0	0	0	0	0
WBGene00048074	0	0	0	0	0	0
WBGene00048075	0	0	0	0	0	0
WBGene00048076	0	0	0	0	0	0
WBGene00048077	0	0	0	0	0	0
WBGene00048078	0	0	0	0	0	0
WBGene00048079	0	0	0	0	0	0
WBGene00048080	2	0	0	0	0	0
WBGene00048081	0	0	0	0	0	0
WBGene00048082	0	0	0	0	0	0
WBGene00048083	0	0	0	0	0	0
WBGene00048084	0	0	0	0	0	0
WBGene00048085	0	0	0	0	0	0
WBGene00048086	0	0	0	0	0	0
WBGene00048087	0	0	0	0	0	0
WBGene00048088	0	0	0	0	0	0
WBGene00048089	0	0	0	0	0	0
WBGene00048090	0	0	0	0	0	0
WBGene00048091	0	0	0	0	0	0
WBGene00048092	0	0	0	0	0	0
WBGene00048093	0	0	0	0	0	0
WBGene00048094	0	0	0	0	0	0
WBGene00048095	0	0	0	0	0	0
WBGene00048096	0	0	0	0	0	0
WBGene00048097	0	0	0	0	0	0
WBGene00048098	0	0	0	0	0	0
WBGene00048099	0	0	0	0	0	0
WBGene00048100	0	0	0	0	0	0
WBGene00048101	0	0	0	0	0	0
WBGene00048102	0	0	0	0	0	0
WBGene00048103	0	0	0	0	0	0
WBGene00048104	0	0	0	0	0	0
WBGene00048105	0	0	0	0	0	0
WBGene00048106	0	0	0	0	0	0
WBGene00048107	0	0	0	0	0	0
WBGene00048108	0	0	0	0	0	0
WBGene00048109	0	0	0	0	0	0
WBGene00048110	0	0	0	0	0	0
WBGene00048111	0	0	0	0	0	0
WBGene00048112	0	0	0	0	0	0
WBGene00048113	0	0	0	0	0	0
WBGene00048114	0	0	0	0	0	0
WBGene00048115	0	0	0	0	0	0
WBGene00048116	0	0	0	0	0	0
WBGene00048117	0	0	0	0	0	0
WBGene00048118	0	0	0	0	0	0
WBGene00048119	0	0	0	0	0	0
WBGene00048120	0	0	0	0	0	0
WBGene00048121	0	0	0	0	0	0
WBGene00048122	0	0	0	0	0	0
WBGene00048123	0	0	0	0	0	0
WBGene00048124	0	0	0	0	0	0
WBGene00048125	0	0	0	0	0	0
WBGene00048126	0	0	0	0	0	0
WBGene00048127	0	0	0	0	0	0
WBGene00048128	0	0	0	0	0	0
WBGene00048129	0	0	0	0	0	0
WBGene00048130	0	0	0	0	0	0
WBGene00048131	0	0	0	0	0	0
WBGene00048132	0	0	0	0	0	0
WBGene00048133	0	0	0	0	0	0
WBGene00048134	0	0	0	0	0	0
WBGene00048135	0	0	0	0	0	0
WBGene00048136	0	0	0	0	0	0
WBGene00048137	0	0	0	0	0	0
WBGene00048138	0	0	0	0	0	0
WBGene00048139	0	0	0	0	0	0
WBGene00048140	0	0	0	0	0	0
WBGene00048141	0	0	0	0	0	0
WBGene00048142	0	0	0	0	0	0
WBGene00048143	0	0	0	0	0	0
WBGene00048144	0	0	0	0	0	0
WBGene00048145	0	0	0	0	0	0
WBGene00048146	0	0	0	0	0	0
WBGene00048147	0	0	0	0	0	0
WBGene00048148	0	0	0	0	0	0
WBGene00048149	0	0	0	0	0	0
WBGene00048150	0	0	0	0	0	0
WBGene00048151	0	0	0	0	0	0
WBGene00048152	0	0	0	0	0	0
WBGene00048153	0	0	0	0	0	0
WBGene00048154	0	0	0	0	0	0
WBGene00048155	0	0	0	0	0	0
WBGene00048156	0	0	0	0	0	0
WBGene00048157	0	0	0	0	0	0
WBGene00048158	0	0	0	0	0	0
WBGene00048159	0	0	0	0	0	0
WBGene00048160	0	0	0	0	0	0
WBGene00048161	0	0	0	0	0	0
WBGene00048162	0	0	0	0	0	0
WBGene00048163	0	0	0	0	0	0
WBGene00048164	0	0	0	0	0	0
WBGene00048165	0	0	0	0	0	0
WBGene00048166	0	0	0	0	0	0
WBGene00048167	0	0	0	0	0	0
WBGene00048168	0	0	0	0	0	0
WBGene00048169	0	0	0	0	0	0
WBGene00048170	0	0	0	0	0	0
WBGene00048171	0	0	0	0	0	0
WBGene00048172	0	0	0	0	0	0
WBGene00048173	0	0	0	0	0	0
WBGene00048174	0	0	0	0	0	0
WBGene00048175	0	0	0	0	0	0
WBGene00048176	0	0	0	0	0	0
WBGene00048177	0	0	0	0	0	0
WBGene00048178	0	0	0	0	0	0
WBGene00048179	0	0	0	0	0	0
WBGene00048180	0	0	0	0	0	0
WBGene00048181	0	0	0	0	0	0
WBGene00048182	0	0	0	0	0	0
WBGene00048183	0	0	0	0	0	0
WBGene00048184	0	0	0	0	0	0
WBGene00048185	0	0	0	0	0	0
WBGene00048186	0	0	0	0	0	0
WBGene00048187	0	0	0	0	0	0
WBGene00048188	0	0	0	0	0	0
WBGene00048189	0	0	0	0	0	0
WBGene00048190	0	0	0	0	0	0
WBGene00048191	0	0	0	0	0	0
WBGene00048192	0	0	0	0	0	0
WBGene00048193	0	0	0	0	0	0
WBGene00048194	0	0	0	0	0	0
WBGene00048195	0	0	0	0	0	0
WBGene00048196	0	0	0	0	0	0
WBGene00048197	0	0	0	0	0	0
WBGene00048198	0	0	0	0	0	0
WBGene00048199	0	0	0	0	0	0
WBGene00048200	0	0	0	0	0	0
WBGene00048201	0	0	0	0	0	0
WBGene00048202	0	0	0	0	0	0
WBGene00048203	0	0	0	0	0	0
WBGene00048204	0	0	0	0	0	0
WBGene00048205	0	0	0	0	0	0
WBGene00048206	0	0	0	0	0	0
WBGene00048207	0	0	0	0	0	0
WBGene00048208	0	0	0	0	0	0
WBGene00048209	0	0	0	0	0	0
WBGene00048210	0	0	0	0	0	0
WBGene00048211	0	0	0	0	0	0
WBGene00048212	0	0	0	0	0	0
WBGene00048213	0	0	0	0	0	0
WBGene00048214	0	0	0	0	0	0
WBGene00048215	0	0	0	0	0	0
WBGene00048216	0	0	0	0	0	0
WBGene00048217	0	0	0	0	0	0
WBGene00048218	0	0	0	0	0	0
WBGene00048219	0	0	0	0	0	0
WBGene00048220	0	0	0	0	0	0
WBGene00048221	0	0	0	0	0	0
WBGene00048222	0	0	0	0	0	0
WBGene00048223	0	0	0	0	0	0
WBGene00048224	0	0	0	0	0	0
WBGene00048225	0	0	0	0	0	0
WBGene00048226	0	0	0	0	0	0
WBGene00048227	0	0	0	0	0	0
WBGene00048228	0	0	0	0	0	0
WBGene00048229	0	0	0	0	0	0
WBGene00048230	0	0	0	0	0	0
WBGene00048231	0	0	0	0	0	0
WBGene00048232	0	0	0	0	0	0
WBGene00048233	0	0	0	0	0	0
WBGene00048234	0	0	0	0	0	0
WBGene00048235	0	0	0	0	0	0
WBGene00048236	0	0	0	0	0	0
WBGene00048237	0	0	0	0	0	0
WBGene00048238	0	0	0	0	0	0
WBGene00048239	0	0	0	0	0	0
WBGene00048240	0	0	0	0	0	0
WBGene00048241	0	0	0	0	0	0
WBGene00048242	0	0	0	0	0	0
WBGene00048243	0	0	0	0	0	0
WBGene00048244	0	0	0	0	0	0
WBGene00048245	0	0	0	0	0	0
WBGene00048246	0	0	0	0	0	0
WBGene00048247	0	0	0	0	0	0
WBGene00048248	0	0	0	0	0	0
WBGene00048249	0	0	0	0	0	0
WBGene00048250	0	0	0	0	0	0
WBGene00048251	0	0	0	0	0	0
WBGene00048252	0	0	0	0	0	0
WBGene00048253	0	0	0	0	0	0
WBGene00048254	0	0	0	0	0	0
WBGene00048255	0	0	0	0	0	0
WBGene00048256	0	0	0	0	0	0
WBGene00048257	0	0	0	0	0	0
WBGene00048258	0	0	0	0	0	0
WBGene00048259	0	0	0	0	0	0
WBGene00048260	0	0	0	0	0	0
WBGene00048261	0	0	0	0	0	0
WBGene00048262	0	0	0	0	0	0
WBGene00048263	0	0	0	0	0	0
WBGene00048264	0	0	0	0	0	0
WBGene00048265	0	0	0	0	0	0
WBGene00048266	0	0	0	0	0	0
WBGene00048267	0	0	0	0	0	0
WBGene00048268	0	0	0	0	0	0
WBGene00048269	0	0	0	0	0	0
WBGene00048270	0	0	0	0	0	0
WBGene00048271	0	0	0	0	0	0
WBGene00048272	0	0	0	0	0	0
WBGene00048273	0	0	0	0	0	0
WBGene00048274	0	0	0	0	0	0
WBGene00048275	0	0	0	0	0	0
WBGene00048276	0	0	0	0	0	0
WBGene00048277	0	0	0	0	0	0
WBGene00048278	0	0	0	0	0	0
WBGene00048279	0	0	0	0	0	0
WBGene00048280	0	0	0	0	0	0
WBGene00048281	0	0	0	0	0	0
WBGene00048282	0	0	0	0	0	0
WBGene00048283	0	0	0	0	0	0
WBGene00048284	0	0	0	0	0	0
WBGene00048285	0	0	0	0	0	0
WBGene00048286	0	0	0	0	0	0
WBGene00048287	0	0	0	0	0	0
WBGene00048288	0	0	0	0	0	0
WBGene00048289	0	0	0	0	0	0
WBGene00048290	0	0	0	0	0	0
WBGene00048291	0	0	0	0	0	0
WBGene00048292	0	0	0	0	0	0
WBGene00048293	0	0	0	0	0	0
WBGene00048294	0	0	0	0	0	0
WBGene00048295	0	0	0	0	0	0
WBGene00048296	0	0	0	0	0	0
WBGene00048297	0	0	0	0	0	0
WBGene00048298	0	0	0	0	0	0
WBGene00048299	0	0	0	0	0	0
WBGene00048300	0	0	0	0	0	0
WBGene00048301	0	0	0	0	0	0
WBGene00048302	0	0	0	0	0	0
WBGene00048303	0	0	0	0	0	0
WBGene00048304	0	0	0	0	0	0
WBGene00048305	0	0	0	0	0	0
WBGene00048306	0	0	0	0	0	0
WBGene00048307	0	0	0	0	0	0
WBGene00048308	0	3	0	0	0	1
WBGene00048309	0	0	0	0	0	0
WBGene00048310	0	0	0	0	0	0
WBGene00048311	0	0	0	0	0	0
WBGene00048312	0	0	0	0	0	0
WBGene00048313	0	0	0	0	0	0
WBGene00048314	0	0	0	0	0	0
WBGene00048315	0	0	0	0	0	0
WBGene00048316	0	0	0	0	0	0
WBGene00048317	0	0	0	0	0	0
WBGene00048318	0	0	0	0	0	0
WBGene00048319	0	0	0	0	0	0
WBGene00048320	0	0	0	0	0	0
WBGene00048321	0	0	0	0	0	0
WBGene00048322	0	0	0	0	0	0
WBGene00048323	0	0	0	0	0	0
WBGene00048324	0	0	0	0	0	0
WBGene00048325	0	0	0	0	0	0
WBGene00048326	0	0	0	0	0	0
WBGene00048327	0	0	0	0	0	0
WBGene00048328	0	0	0	0	0	0
WBGene00048329	0	0	0	0	0	0
WBGene00048330	0	0	0	0	0	0
WBGene00048331	0	0	0	0	0	0
WBGene00048332	0	0	0	0	0	0
WBGene00048333	0	0	0	0	0	0
WBGene00048334	0	0	0	0	0	0
WBGene00048335	0	0	0	0	0	0
WBGene00048336	0	0	0	0	0	0
WBGene00048337	0	0	0	0	0	0
WBGene00048338	0	0	0	0	0	0
WBGene00048339	0	0	0	0	0	0
WBGene00048340	0	0	0	0	0	0
WBGene00048341	0	0	0	0	0	0
WBGene00048342	0	0	0	0	0	0
WBGene00048343	0	0	0	0	0	0
WBGene00048344	0	0	0	0	0	0
WBGene00048345	0	0	0	0	0	0
WBGene00048346	0	0	0	0	0	0
WBGene00048347	0	0	0	0	0	0
WBGene00048348	0	0	0	0	0	0
WBGene00048349	0	0	0	0	0	0
WBGene00048350	0	0	0	0	0	0
WBGene00048351	0	0	0	0	0	0
WBGene00048352	0	0	0	0	0	0
WBGene00048353	0	0	0	0	0	0
WBGene00048354	0	0	0	0	0	0
WBGene00048355	0	0	0	0	0	0
WBGene00048356	0	0	0	0	0	0
WBGene00048357	0	0	0	0	0	0
WBGene00048358	0	0	0	0	0	0
WBGene00048359	0	0	0	0	0	0
WBGene00048360	0	0	0	0	0	0
WBGene00048361	0	0	0	0	0	0
WBGene00048362	0	0	0	0	0	0
WBGene00048363	0	0	0	0	0	0
WBGene00048364	0	0	0	0	0	0
WBGene00048365	0	0	0	0	0	0
WBGene00048366	0	0	0	0	0	0
WBGene00048367	0	0	0	0	0	0
WBGene00048368	0	0	0	0	0	0
WBGene00048369	0	0	0	0	0	0
WBGene00048370	0	0	0	0	0	0
WBGene00048371	0	0	0	0	0	0
WBGene00048372	0	0	0	0	0	0
WBGene00048373	0	0	0	0	0	0
WBGene00048374	0	0	0	0	0	0
WBGene00048375	0	0	0	0	0	0
WBGene00048376	0	0	0	0	0	0
WBGene00048377	0	0	0	0	0	0
WBGene00048378	0	0	0	0	0	0
WBGene00048379	0	0	0	0	0	0
WBGene00048380	0	0	0	0	0	0
WBGene00048381	0	0	0	0	0	0
WBGene00048382	0	0	0	0	0	0
WBGene00048383	0	0	0	0	0	0
WBGene00048384	0	0	0	0	0	0
WBGene00048385	0	0	0	0	0	0
WBGene00048386	0	0	0	0	0	0
WBGene00048387	0	0	1	0	0	0
WBGene00048388	0	0	0	0	0	0
WBGene00048389	0	0	0	0	0	0
WBGene00048390	0	0	0	0	0	0
WBGene00048391	0	0	0	0	0	0
WBGene00048392	0	0	0	0	0	0
WBGene00048393	0	0	0	0	0	0
WBGene00048394	0	0	0	0	0	0
WBGene00048395	0	0	0	0	0	0
WBGene00048396	0	0	0	0	0	0
WBGene00048397	0	0	0	0	0	0
WBGene00048398	0	0	0	0	0	0
WBGene00048399	0	0	0	0	0	0
WBGene00048400	0	0	0	0	0	0
WBGene00048401	0	0	0	0	0	0
WBGene00048402	0	0	0	0	0	0
WBGene00048403	0	0	0	0	0	0
WBGene00048404	0	0	0	0	0	0
WBGene00048405	0	0	0	0	0	0
WBGene00048406	0	0	0	0	0	0
WBGene00048407	0	0	0	0	0	0
WBGene00048408	0	0	0	0	0	0
WBGene00048409	0	0	0	0	0	0
WBGene00048410	0	0	0	0	0	0
WBGene00048411	0	0	0	0	0	0
WBGene00048412	0	0	0	0	0	0
WBGene00048413	0	0	0	0	0	0
WBGene00048414	0	0	0	0	0	0
WBGene00048415	0	0	0	0	0	0
WBGene00048416	0	0	0	0	0	0
WBGene00048417	0	0	0	0	0	0
WBGene00048418	0	0	0	0	0	0
WBGene00048419	0	0	0	0	0	0
WBGene00048420	0	0	0	0	0	0
WBGene00048421	0	0	0	0	0	0
WBGene00048422	0	0	0	0	0	0
WBGene00048423	0	0	0	1	0	0
WBGene00048424	0	0	0	0	0	0
WBGene00048425	0	0	0	0	0	0
WBGene00048426	0	0	0	0	0	0
WBGene00048427	0	0	0	0	0	0
WBGene00048428	0	0	0	0	0	0
WBGene00048429	0	0	0	0	0	0
WBGene00048430	0	0	0	0	0	0
WBGene00048431	0	0	0	0	0	0
WBGene00048432	0	0	0	0	0	0
WBGene00048433	0	0	0	0	0	0
WBGene00048434	0	0	0	0	0	0
WBGene00048435	0	0	0	0	0	0
WBGene00048436	0	0	0	0	0	0
WBGene00048437	0	0	0	0	0	0
WBGene00048438	0	0	0	0	0	0
WBGene00048439	0	0	0	0	0	0
WBGene00048440	0	0	0	0	0	0
WBGene00048441	0	0	0	0	0	0
WBGene00048442	0	0	0	0	0	0
WBGene00048443	0	0	0	0	0	0
WBGene00048444	0	0	0	0	0	0
WBGene00048445	0	0	0	0	0	0
WBGene00048446	0	0	0	0	0	0
WBGene00048447	0	0	0	0	0	0
WBGene00048448	0	0	0	0	0	0
WBGene00048449	0	0	0	0	0	0
WBGene00048450	0	0	0	0	0	0
WBGene00048451	0	0	0	0	0	0
WBGene00048452	0	0	0	0	0	0
WBGene00048453	0	0	0	0	0	0
WBGene00048454	0	0	0	0	0	0
WBGene00048455	0	0	0	0	0	0
WBGene00048456	0	0	0	0	0	0
WBGene00048457	0	0	0	0	0	0
WBGene00048458	0	0	0	0	0	0
WBGene00048459	0	0	0	0	0	0
WBGene00048460	0	0	0	0	0	0
WBGene00048461	0	0	0	0	0	0
WBGene00048462	0	0	0	0	0	0
WBGene00048463	0	0	0	0	0	0
WBGene00048464	0	0	0	0	0	0
WBGene00048465	0	0	0	0	0	0
WBGene00048466	0	0	0	0	0	0
WBGene00048467	0	0	0	0	0	0
WBGene00048468	0	0	0	0	0	0
WBGene00048469	0	0	0	0	0	0
WBGene00048470	0	0	0	0	0	0
WBGene00048471	0	0	0	0	0	0
WBGene00048472	0	0	0	0	0	0
WBGene00048473	0	0	0	0	0	0
WBGene00048474	0	0	0	0	0	0
WBGene00048475	0	0	0	0	0	0
WBGene00048476	0	0	0	0	0	0
WBGene00048477	0	0	0	0	0	0
WBGene00048478	0	0	0	0	0	0
WBGene00048479	0	0	0	0	0	0
WBGene00048480	0	0	0	0	0	0
WBGene00048481	0	0	0	0	0	0
WBGene00048482	0	0	0	0	0	0
WBGene00048483	0	0	0	0	0	0
WBGene00048484	0	0	0	0	0	0
WBGene00048485	0	0	0	0	0	0
WBGene00048486	0	0	0	0	0	0
WBGene00048487	0	0	0	0	0	0
WBGene00048488	0	0	0	0	0	0
WBGene00048489	0	0	0	0	0	0
WBGene00048490	0	0	0	0	0	0
WBGene00048491	0	0	0	0	0	0
WBGene00048492	0	1	1	0	0	0
WBGene00048493	0	0	0	0	0	0
WBGene00048494	0	0	0	0	0	0
WBGene00048495	0	0	0	0	0	0
WBGene00048496	0	0	0	0	0	0
WBGene00048497	0	0	0	0	0	0
WBGene00048498	0	0	0	0	0	0
WBGene00048499	0	0	0	0	0	0
WBGene00048500	0	0	0	0	0	0
WBGene00048501	0	0	0	0	0	0
WBGene00048502	0	0	0	0	0	0
WBGene00048503	0	0	0	0	0	0
WBGene00048504	0	0	0	0	0	0
WBGene00048505	0	0	0	0	0	0
WBGene00048506	0	0	0	0	0	0
WBGene00048507	0	0	0	0	0	0
WBGene00048508	0	0	0	0	0	0
WBGene00048509	0	0	0	0	0	0
WBGene00048510	0	0	0	0	0	1
WBGene00048511	0	0	0	0	0	0
WBGene00048512	0	0	0	0	0	0
WBGene00048513	0	0	0	0	0	0
WBGene00048514	0	0	0	0	0	0
WBGene00048515	0	0	0	0	0	0
WBGene00048516	0	0	0	0	0	0
WBGene00048517	0	0	0	0	0	0
WBGene00048518	0	0	0	0	0	0
WBGene00048519	0	0	0	0	0	0
WBGene00048520	0	0	0	0	0	0
WBGene00048521	0	0	0	0	0	0
WBGene00048522	0	0	0	0	0	0
WBGene00048523	0	0	0	0	0	0
WBGene00048524	0	0	0	0	0	0
WBGene00048525	0	0	0	0	0	0
WBGene00048526	0	0	0	0	0	0
WBGene00048527	0	0	0	0	0	0
WBGene00048528	0	0	0	0	0	0
WBGene00048529	0	0	0	0	0	0
WBGene00048530	0	0	0	0	0	0
WBGene00048531	0	0	0	0	0	0
WBGene00048532	0	0	0	0	0	0
WBGene00048533	0	0	0	0	0	0
WBGene00048534	0	0	0	0	0	0
WBGene00048535	0	0	0	0	0	0
WBGene00048536	0	0	0	0	0	0
WBGene00048537	0	0	0	0	0	0
WBGene00048538	0	0	0	0	0	0
WBGene00048539	0	0	0	0	0	0
WBGene00048540	0	0	0	0	0	0
WBGene00048541	0	0	0	0	0	0
WBGene00048542	0	0	0	0	0	0
WBGene00048543	0	0	0	0	0	0
WBGene00048544	0	0	0	0	0	0
WBGene00048545	0	0	0	0	0	0
WBGene00048546	0	0	0	0	0	0
WBGene00048547	0	0	0	0	0	0
WBGene00048548	0	0	0	0	0	0
WBGene00048549	0	0	0	0	0	0
WBGene00048550	0	0	0	0	0	0
WBGene00048551	0	0	0	0	0	0
WBGene00048552	0	0	0	0	0	0
WBGene00048553	0	0	0	0	0	0
WBGene00048554	0	0	0	0	0	0
WBGene00048555	0	0	0	0	0	0
WBGene00048556	0	0	0	0	0	0
WBGene00048557	0	0	0	0	0	0
WBGene00048558	0	0	0	0	0	0
WBGene00048559	0	0	0	0	0	0
WBGene00048560	0	0	0	0	0	0
WBGene00048561	0	0	0	0	0	0
WBGene00048562	0	0	0	0	0	0
WBGene00048563	0	0	0	0	0	0
WBGene00048564	0	0	0	0	0	0
WBGene00048565	0	0	0	0	0	0
WBGene00048566	0	0	0	0	0	0
WBGene00048567	0	0	0	0	0	0
WBGene00048568	0	0	0	0	0	0
WBGene00048569	0	0	0	0	0	0
WBGene00048570	0	0	0	0	0	0
WBGene00048571	0	0	0	0	0	0
WBGene00048572	0	0	0	0	0	0
WBGene00048573	0	0	0	0	0	0
WBGene00048574	0	0	0	0	0	0
WBGene00048575	0	0	0	0	0	0
WBGene00048576	0	0	0	0	0	0
WBGene00048577	0	0	0	0	0	0
WBGene00048578	0	0	0	0	0	0
WBGene00048579	0	0	0	0	0	0
WBGene00048580	0	0	0	0	0	0
WBGene00048581	0	0	0	0	0	0
WBGene00048582	0	0	0	0	0	0
WBGene00048583	0	0	0	0	0	0
WBGene00048584	0	0	0	0	0	0
WBGene00048585	0	0	0	0	0	0
WBGene00048586	0	0	0	0	0	0
WBGene00048587	0	0	0	0	0	0
WBGene00048588	0	0	0	0	0	0
WBGene00048589	0	0	0	0	0	0
WBGene00048590	0	0	0	0	0	0
WBGene00048591	0	0	0	0	0	0
WBGene00048592	0	0	0	0	0	0
WBGene00048593	0	0	0	0	0	0
WBGene00048594	0	0	0	0	0	0
WBGene00048595	0	0	0	0	0	0
WBGene00048596	0	0	0	0	0	0
WBGene00048597	0	2	3	0	1	2
WBGene00048598	0	0	0	0	0	0
WBGene00048599	0	0	0	0	0	0
WBGene00048600	0	0	0	0	0	0
WBGene00048601	0	0	0	0	0	0
WBGene00048602	0	0	0	0	0	0
WBGene00048603	0	0	0	0	0	0
WBGene00048604	0	0	0	0	0	0
WBGene00048605	0	0	0	0	0	0
WBGene00048606	0	0	0	0	0	0
WBGene00048607	0	0	0	0	0	0
WBGene00048608	0	0	0	0	0	0
WBGene00048609	0	0	0	0	0	0
WBGene00048610	0	0	0	0	0	0
WBGene00048611	0	0	0	0	0	0
WBGene00048612	0	0	0	0	0	0
WBGene00048613	0	0	0	0	0	0
WBGene00048614	0	0	0	0	0	0
WBGene00048615	0	0	0	0	0	0
WBGene00048616	0	0	0	0	0	0
WBGene00048617	0	0	0	0	0	0
WBGene00048618	0	0	0	0	0	0
WBGene00048619	0	0	0	0	0	0
WBGene00048620	0	0	0	0	0	0
WBGene00048621	0	0	0	0	0	0
WBGene00048622	0	0	0	0	0	0
WBGene00048623	0	0	0	0	0	0
WBGene00048624	0	0	0	0	0	0
WBGene00048625	4	3	8	2	3	7
WBGene00048626	0	0	0	0	0	0
WBGene00048627	0	0	0	0	0	0
WBGene00048628	0	0	0	0	0	0
WBGene00048629	0	0	0	0	0	0
WBGene00048630	0	0	0	0	0	0
WBGene00048631	0	0	0	0	0	0
WBGene00048632	0	0	0	0	0	0
WBGene00048633	0	0	0	0	0	1
WBGene00048634	0	0	0	0	0	0
WBGene00048635	0	0	0	0	0	0
WBGene00048636	0	0	0	0	0	0
WBGene00048637	0	0	0	0	0	0
WBGene00048638	0	0	0	0	0	0
WBGene00048639	0	0	0	0	0	0
WBGene00048640	0	0	0	0	0	0
WBGene00048641	0	0	0	0	0	0
WBGene00048642	0	0	0	0	0	0
WBGene00048643	0	0	0	0	0	0
WBGene00048644	0	0	0	0	0	0
WBGene00048645	0	0	0	0	0	0
WBGene00048646	0	0	0	0	0	0
WBGene00048647	0	0	0	0	0	0
WBGene00048648	0	1	1	0	0	0
WBGene00048649	0	0	0	0	0	0
WBGene00048650	0	0	0	0	0	0
WBGene00048651	0	0	0	0	0	0
WBGene00048652	0	0	0	0	0	0
WBGene00048653	0	0	0	0	0	0
WBGene00048654	0	0	0	0	0	0
WBGene00048655	0	0	0	0	0	0
WBGene00048656	0	0	0	0	0	0
WBGene00048657	0	0	0	0	0	0
WBGene00048658	0	0	0	0	0	0
WBGene00048659	0	0	0	0	0	0
WBGene00048660	0	0	0	0	0	0
WBGene00048661	0	0	0	0	0	0
WBGene00048662	0	0	0	0	0	0
WBGene00048663	0	0	0	0	0	0
WBGene00048664	0	0	0	0	0	0
WBGene00048665	0	0	0	0	0	0
WBGene00048666	0	0	0	0	0	0
WBGene00048667	0	0	0	0	0	0
WBGene00048668	0	0	0	0	0	0
WBGene00048669	0	0	0	0	0	0
WBGene00048670	0	0	0	0	0	0
WBGene00048671	0	0	0	0	0	0
WBGene00048672	0	0	0	0	0	0
WBGene00048673	0	0	0	0	0	0
WBGene00048674	0	0	0	0	0	0
WBGene00048675	0	0	0	0	0	0
WBGene00048676	0	0	0	0	0	0
WBGene00048677	0	0	0	0	0	0
WBGene00048678	0	0	0	0	0	0
WBGene00048679	0	0	0	0	0	0
WBGene00048680	0	0	0	0	0	0
WBGene00048681	0	0	2	0	0	0
WBGene00048682	0	0	0	0	0	0
WBGene00048683	0	0	0	0	0	0
WBGene00048684	0	0	0	0	0	0
WBGene00048685	0	0	0	0	0	0
WBGene00048686	0	0	0	0	0	0
WBGene00048687	0	0	0	0	0	0
WBGene00048688	0	0	0	0	0	0
WBGene00048689	0	0	0	0	0	0
WBGene00048690	0	0	0	0	0	0
WBGene00048691	0	0	0	0	0	0
WBGene00048692	0	0	0	0	0	0
WBGene00048693	0	0	0	0	0	0
WBGene00048694	0	0	0	0	0	0
WBGene00048695	0	0	0	0	0	0
WBGene00048696	0	0	0	0	0	0
WBGene00048697	0	0	0	0	0	0
WBGene00048698	0	0	0	0	0	0
WBGene00048699	0	0	0	0	0	0
WBGene00048700	0	0	0	0	0	0
WBGene00048701	0	0	0	0	0	0
WBGene00048702	0	0	0	0	0	0
WBGene00048703	0	0	0	0	0	0
WBGene00048704	0	0	0	0	0	0
WBGene00048705	0	0	0	0	0	0
WBGene00048706	0	0	0	0	0	0
WBGene00048707	0	0	0	0	0	0
WBGene00048708	0	0	0	0	0	0
WBGene00048709	0	0	0	0	0	0
WBGene00048710	0	0	0	0	0	0
WBGene00048711	0	0	0	0	0	0
WBGene00048712	0	0	0	0	0	0
WBGene00048713	0	0	0	0	0	0
WBGene00048714	0	0	0	0	0	0
WBGene00048715	0	0	0	0	0	0
WBGene00048716	0	0	0	0	0	0
WBGene00048717	0	0	0	0	0	0
WBGene00048718	0	0	0	0	0	0
WBGene00048719	0	0	0	0	0	0
WBGene00048720	0	0	0	0	0	0
WBGene00048721	0	0	0	0	0	0
WBGene00048722	0	0	0	0	0	0
WBGene00048723	0	0	0	0	0	0
WBGene00048724	0	0	0	0	0	0
WBGene00048725	0	0	0	0	0	0
WBGene00048726	0	0	0	0	0	0
WBGene00048727	0	0	0	0	0	0
WBGene00048728	0	0	0	0	0	0
WBGene00048729	0	0	0	0	0	0
WBGene00048730	0	0	0	0	0	0
WBGene00048731	0	0	0	0	0	0
WBGene00048732	0	0	0	0	0	0
WBGene00048733	0	0	0	0	0	0
WBGene00048734	0	0	0	0	0	0
WBGene00048735	0	0	0	0	0	0
